ID,Width,Height,Name
206,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0080.JPG
207,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0081.JPG
208,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0082.JPG
209,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0083.JPG
210,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0151.JPG
211,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0152.JPG
212,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0153.JPG
213,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0154.JPG
214,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0155.JPG
215,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0157.JPG
216,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0156.JPG
217,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0158.JPG
218,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0159.JPG
219,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0160.JPG
220,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0161.JPG
221,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0162.JPG
222,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0163.JPG
223,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0164.JPG
224,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0165.JPG
225,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0166.JPG
226,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0167.JPG
227,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0168.JPG
228,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0169.JPG
229,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0170.JPG
230,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0171.JPG
231,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0172.JPG
